record_id,date,crop_type,soil_type,area_sqm,current_moisture_pct,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,days_since_last_irrigation,evapotranspiration_mm_day,crop_coefficient_kc,predicted_moisture_24h_pct,recommended_water_mm,irrigation_required,urgency,confidence,next_irrigation_hours,weather_condition,target_moisture_pct,water_saved_vs_fixed_ml
10080,2025-10-06,Soybean,Loamy,19895.35,56.5,19.12,62.42,0,21.92,6.54,0.5,0.83,51.15,3.08,0,low,0.74,72,Sunny,55,268.59
10081,2025-10-06,Soybean,Clay Loam,9639.34,64.06,20.29,65.51,0,7.31,5.97,0.5,0.81,59.22,0,0,low,0.78,72,Partly Cloudy,55,285.04
10082,2025-10-06,Soybean,Peat Mix,10035.62,34.62,20.8,65.44,8.14,11.71,1.71,0.5,0.89,35.1,15.92,0,medium,0.71,72,Heavy Rain,55,116.51
10083,2025-10-06,Vegetables,Sandy,5836.48,53.81,22.87,76.1,0,11.79,0.95,0.5,0.97,52.98,9.62,0,low,0.75,72,Partly Cloudy,65,59.71
10084,2025-10-06,Vegetables,Peat Mix,1821.25,54.88,16.93,72.22,0,15.15,9.82,0.5,1.02,47.07,14.34,0,medium,0.83,72,Partly Cloudy,65,4.48
10085,2025-10-06,Vegetables,Sandy Loam,8422.29,77.94,19.66,87.54,0,8.28,0.95,0.5,1.01,77.56,0,0,low,0.78,72,Sunny,65,166.26
10086,2025-10-06,Rice,Loamy,12373.99,70.77,17.8,64.41,0,21,3.5,0.5,1.05,67.7,5.84,0,medium,0.82,72,Overcast,75,166.06
10087,2025-10-06,Rice,Clay,16255.71,70.26,15.82,86.48,0,8.53,8.84,0.5,1.05,63.68,9.06,0,medium,0.78,72,Clear,75,316.34
10088,2025-10-06,Rice,Clay,5334.2,36.94,16.77,84.06,0,24.82,4.98,0.5,1.13,33.23,33.42,1,critical,0.78,0,Sunny,75,62.41
10089,2025-10-06,Rice,Clay Loam,5067.67,35.21,14.1,79.16,19.11,20.24,1.74,0.5,1.17,38.8,28.96,1,high,0.83,0,Heavy Rain,75,51.39
10090,2025-10-06,Rice,Peat Mix,12902.41,75.13,17.98,71.69,0,9.89,0.93,0.5,1.01,74.38,0.5,0,low,0.82,72,Overcast,75,323.98
10091,2025-10-06,Cotton,Peat Mix,4407.74,36.49,16.89,72.6,0,22.06,5.08,0.5,0.87,32.67,9.86,0,low,0.83,72,Partly Cloudy,45,68.72
10092,2025-10-06,Cotton,Clay,9652.95,33.46,19.04,40.44,0,4.85,5.58,0.5,0.89,28.14,13.49,0,medium,0.82,72,Sunny,45,75
10093,2025-10-06,Cotton,Loamy,1575.9,14.91,18.88,49.96,0,24.63,8.76,0.5,0.97,7.24,30.21,1,critical,0.75,0,Overcast,45,16.66
10094,2025-10-06,Cotton,Loamy,15706.5,16.23,12.84,72.5,21.5,23.49,5.83,0.5,0.85,17.41,22.07,1,high,0.74,0,Heavy Rain,45,121.25
10095,2025-10-06,Cotton,Sandy Loam,1585.11,48.61,18.01,46.5,13.14,12.47,1.93,0.5,0.83,49.81,0,0,low,0.7,72,Heavy Rain,45,33.7
10096,2025-10-07,Wheat,Peat Mix,14822.09,66.71,12.34,38.8,4.43,19.03,7.58,0.5,0.77,61.34,0,0,low,0.75,72,Light Rain,50,395.9
10097,2025-10-07,Wheat,Sandy Loam,3000.85,50.11,22.55,75.78,0,12.96,1.3,0.5,0.89,49.1,0.72,0,low,0.81,72,Clear,50,66.05
10098,2025-10-07,Wheat,Loamy,2443.05,59.38,11.58,41.65,0,14.32,3.31,0.5,0.81,56.39,0,0,low,0.71,72,Overcast,50,58.12
10099,2025-10-07,Tomato,Clay Loam,19284.07,32.42,22.36,56.35,0,6.36,0.08,0.5,1.06,31.6,26.72,1,high,0.81,0,Overcast,65,180.31
10100,2025-10-07,Tomato,Sandy Loam,13601.94,51.05,12.96,49.27,17,5.3,5.08,0.5,0.94,50.89,11.29,0,low,0.74,72,Heavy Rain,65,145.4
10101,2025-10-07,Tomato,Loamy,5551.58,27.31,15.71,42.66,9.31,16.09,4,0.5,1.09,25.57,31.54,1,high,0.71,0,Heavy Rain,65,61.29
10102,2025-10-07,Corn,Clay,10396.2,33.14,13.58,65.83,0,23.58,2.58,0.5,0.89,31.26,18.99,1,high,0.79,0,Clear,55,69.13
10103,2025-10-07,Corn,Loamy,6684.26,45.78,16.12,67.46,0,16.4,7.75,0.5,0.98,39.57,12.34,0,medium,0.82,72,Partly Cloudy,55,59.49
10104,2025-10-07,Corn,Sandy,7836.45,30.64,16.26,83.64,0,21.32,3.79,0.5,0.9,28.18,21.46,1,high,0.74,0,Overcast,55,58.85
10105,2025-10-07,Corn,Sandy,16389.11,23.91,15.53,66.09,0,22.33,3.78,0.5,0.89,20.98,27.22,1,critical,0.83,0,Clear,55,156.19
10106,2025-10-07,Potato,Peat Mix,2509.82,44.37,23.44,76.56,0,24.07,4.84,0.5,0.83,40.59,19.53,1,high,0.72,0,Sunny,65,17.17
10107,2025-10-07,Potato,Loamy,13491.49,69.42,16.47,50.17,3.94,13.66,8.13,0.5,0.83,63.55,1.16,0,low,0.76,72,Light Rain,65,228.41
10108,2025-10-07,Potato,Sandy,14262.99,79.91,15.39,46.58,0,21.69,1.8,0.5,0.82,78.07,0,0,low,0.7,72,Overcast,65,389.81
10109,2025-10-07,Potato,Clay Loam,2859.95,49.54,20.72,62.05,0,6.78,5.08,0.5,0.83,45.26,15.79,0,medium,0.81,72,Overcast,65,15.53
10110,2025-10-07,Potato,Loamy,18980.47,30,18.26,82.15,21.78,17.42,2.15,0.5,0.89,34.16,24.67,1,high,0.74,0,Heavy Rain,65,163.8
10111,2025-10-07,Potato,Sandy Loam,7931.5,37.93,20.1,58.19,6.75,22.35,5.21,0.5,0.92,35.04,23.97,1,high,0.74,0,Light Rain,65,66.55
10112,2025-10-07,Soybean,Peat Mix,1787.37,60.05,14.01,71.41,3.44,2.5,0.23,0.5,0.83,61.13,0,0,low,0.81,72,Light Rain,55,50.49
10113,2025-10-07,Soybean,Loamy,7685.77,37.62,23.48,59.24,20.41,14.96,4.18,0.5,0.73,39.07,12.74,0,low,0.8,72,Heavy Rain,55,60.64
10114,2025-10-07,Soybean,Sandy,2567.35,44.39,14.24,85.81,2.71,22.38,5.8,0.5,0.8,41.29,10.97,0,low,0.75,72,Light Rain,55,46.24
10115,2025-10-07,Soybean,Loamy,17913.52,38.66,23.21,47.54,6.46,17.46,9.09,0.5,0.74,32.34,18.13,0,medium,0.76,72,Light Rain,55,0
10116,2025-10-07,Soybean,Clay,5736.8,40.8,17.82,75.77,22.56,12.09,9.78,0.5,0.76,39.05,12.76,0,low,0.71,72,Heavy Rain,55,16.24
10117,2025-10-07,Vegetables,Loamy,17805,47.86,23.81,41.87,22.35,4.41,7.46,0.52,1.06,46.17,15.06,0,medium,0.76,72,Heavy Rain,65,241.79
10118,2025-10-07,Vegetables,Sandy Loam,1677.66,44.69,11.84,69.27,0,11.09,6.96,0.5,1.04,39.31,20.55,1,high,0.75,72,Partly Cloudy,65,12.06
10119,2025-10-07,Vegetables,Sandy Loam,13281.34,59.5,23.79,80.62,0,15.09,3.93,0.5,0.97,56.37,6.9,0,low,0.81,72,Clear,65,192.45
10120,2025-10-07,Vegetables,Clay,17138.55,39.08,16.8,85.09,0,3.61,4.22,0.5,0.93,36.25,23,1,high,0.74,0,Sunny,65,137.97
10121,2025-10-07,Vegetables,Loamy,13644.92,53.22,13.29,46.83,0,17.47,0.9,0.5,0.99,52,10.4,0,low,0.79,72,Clear,65,101.52
10122,2025-10-07,Rice,Sandy Loam,5616.99,53.92,11.57,83.22,17.01,17.2,4.38,0.5,1.13,55.17,15.86,1,high,0.83,0,Heavy Rain,75,31.17
10123,2025-10-07,Rice,Sandy Loam,3998.73,49.5,15.86,67.85,0,22.71,0.34,0.5,1.05,49.16,20.67,1,high,0.83,0,Clear,75,28.91
10124,2025-10-07,Rice,Clay,15608.18,46.43,20.4,62.95,0,24.13,4.22,0.5,1.17,42.46,26.03,1,high,0.71,0,Sunny,75,142.19
10125,2025-10-07,Cotton,Sandy,11600.73,63.05,15.4,60.27,0,3.2,5.97,0.5,0.89,58.2,0,0,low,0.83,72,Sunny,45,267.74
10126,2025-10-07,Cotton,Sandy Loam,11159.64,62.91,20.13,75.69,0,12.51,0.71,0.5,1,62.36,0,0,low,0.78,72,Overcast,45,312.69
10127,2025-10-07,Cotton,Loamy,10468.97,31,11.52,66.54,7.54,20.79,1.58,0.5,0.81,32.03,10.38,0,low,0.78,72,Light Rain,45,120.81
10128,2025-10-08,Wheat,Clay,9308.83,30.32,12.1,54.42,0,7.52,4.52,0.5,0.92,26.58,18.74,1,high,0.8,11,Sunny,50,61.07
10129,2025-10-08,Wheat,Sandy Loam,12615.74,15.67,19.79,51.82,0,24.61,3.7,0.5,0.99,12.04,30.37,1,critical,0.7,0,Partly Cloudy,50,134.11
10130,2025-10-08,Wheat,Loamy,19090.41,51.15,15.15,37.81,0,12.01,2.24,0.5,0.97,48.52,1.18,0,low,0.8,72,Partly Cloudy,50,460.84
10131,2025-10-08,Tomato,Peat Mix,15712.65,34.88,13.78,70.95,0,12.61,5.32,0.5,0.98,30.84,27.33,1,high,0.76,0,Sunny,65,150.37
10132,2025-10-08,Tomato,Clay,2080.43,51.31,20.46,72.76,0,4.22,1.06,0.5,1.07,50.28,11.78,0,low,0.77,72,Sunny,65,35.55
10133,2025-10-08,Tomato,Peat Mix,18447.63,76.16,12.29,55.61,0,18.36,9.64,0.5,0.99,68.26,0,0,low,0.75,72,Partly Cloudy,65,386.48
10134,2025-10-08,Tomato,Clay,5267.56,36.37,22.6,79.61,19.96,14.75,6.48,0.5,1.09,36.07,23.14,1,high,0.81,0,Heavy Rain,65,42.67
10135,2025-10-08,Corn,Sandy Loam,12900.15,29.45,18.12,66.51,1.5,15.63,7,0.5,0.86,24.24,24.61,1,high,0.79,0,Light Rain,55,111.07
10136,2025-10-08,Corn,Clay,2902.31,32.1,20.15,62.84,0,24.63,1.77,0.5,0.88,30.46,19.63,1,high,0.74,0,Partly Cloudy,55,19.94
10137,2025-10-08,Corn,Loamy,1329.81,26.91,16.04,36.94,0,15.15,4.39,0.5,0.95,22.52,25.98,1,high,0.85,0,Overcast,55,12.09
10138,2025-10-08,Corn,Loamy,13877.43,52.62,18.57,63.75,0,10.44,0.47,0.5,0.8,52.23,2.22,0,low,0.74,72,Clear,55,360.12
10139,2025-10-08,Potato,Clay,3353.64,52.33,16.58,49.56,0,24.75,8.95,0.5,0.87,44.74,16.21,1,high,0.7,72,Partly Cloudy,65,19.02
10140,2025-10-08,Potato,Sandy Loam,11977.43,25.61,14.44,65.5,0,20.08,9.84,0.5,0.84,17.93,37.66,1,critical,0.8,0,Partly Cloudy,65,157.86
10141,2025-10-08,Potato,Clay,9616.77,50.61,12.63,36.12,0,23.29,0.8,0.5,0.89,49.31,12.55,0,medium,0.76,72,Overcast,65,115.59
10142,2025-10-08,Potato,Loamy,17697.51,64.62,21.51,71.36,0,23.08,4.01,0.5,0.92,61.33,2.94,0,low,0.75,72,Sunny,65,418.37
10143,2025-10-08,Soybean,Clay Loam,6949.22,34.28,14.12,82.81,3.4,20.45,3.16,0.5,0.89,33.27,17.38,0,medium,0.77,72,Light Rain,55,3.89
10144,2025-10-08,Soybean,Sandy Loam,12302.56,41.76,13.2,57.21,0,11.25,6.16,0.5,0.86,36.81,14.55,0,low,0.82,72,Clear,55,142.09
10145,2025-10-08,Soybean,Sandy Loam,10405.36,21.16,11.23,45.01,0,16.11,6.61,0.5,0.81,15.65,31.48,1,critical,0.74,0,Sunny,55,114.67
10146,2025-10-08,Soybean,Sandy Loam,6114.91,22.9,20.68,52.4,15.06,5.62,7.33,0.5,0.82,20.31,27.75,1,high,0.73,0,Heavy Rain,55,59.38
10147,2025-10-08,Soybean,Sandy Loam,19622.92,26.08,19,50.04,1.23,16.66,2.91,0.5,0.79,23.62,25.1,1,high,0.72,0,Light Rain,55,172.49
10148,2025-10-08,Soybean,Loamy,17271.19,36.32,16.71,73.46,0,23.14,0.91,0.5,0.89,35.85,15.32,0,medium,0.73,72,Partly Cloudy,55,3.28
10149,2025-10-08,Vegetables,Sandy,9503.28,73.8,17.23,69.64,13.1,21.46,4.49,0.5,0.99,73.47,0,0,low,0.7,72,Heavy Rain,65,282.44
10150,2025-10-08,Vegetables,Sandy,16034.59,56.16,21.84,58.93,0,12.75,7.86,0.5,1.03,49.26,12.59,0,low,0.84,72,Partly Cloudy,65,65.58
10151,2025-10-08,Vegetables,Clay,11484.35,33.03,14.52,45.08,14.72,2.97,8.2,0.5,0.91,29.64,28.29,1,high,0.74,0,Heavy Rain,65,113.7
10152,2025-10-08,Vegetables,Loamy,1989.89,64.78,18.21,37.57,0,24.14,3.69,0.5,0.9,60.92,3.26,0,low,0.8,72,Clear,65,50.07
10153,2025-10-08,Vegetables,Sandy Loam,14737.55,54.45,22.06,81.15,0,22.18,0,0.5,1.01,54.52,8.38,0,low,0.72,72,Clear,65,153.27
10154,2025-10-08,Vegetables,Clay Loam,10057.97,72.08,23.9,72.05,0,2.36,9.77,0.5,1.08,63.88,0.9,0,low,0.75,72,Sunny,65,174.51
10155,2025-10-08,Rice,Clay Loam,14707.26,60.31,20.12,66.86,0,21.61,2.52,0.5,1.11,57.91,13.67,1,high,0.82,9,Clear,75,70.3
10156,2025-10-08,Rice,Sandy,16588.56,48.17,11.5,57.76,0,7.2,9.75,0.5,1.16,40.08,27.94,1,high,0.74,0,Partly Cloudy,75,162.24
10157,2025-10-08,Rice,Peat Mix,17023.61,53.82,20.15,54.3,0,22.26,2.36,0.5,1.12,51.15,19.08,1,high,0.79,0,Partly Cloudy,75,113.72
10158,2025-10-08,Rice,Sandy,7226.66,80.22,18.72,71.73,6.78,24.01,2.82,0.5,1.03,79.59,0,0,low,0.73,72,Light Rain,75,203.07
10159,2025-10-08,Rice,Clay Loam,2055.07,67.81,15.12,70.95,0,23.48,4.52,0.5,1.11,64.18,8.66,0,medium,0.7,72,Clear,75,36.35
10160,2025-10-08,Cotton,Peat Mix,19350.34,43.39,16.05,73.69,0,5.65,4.6,0.5,0.96,39.92,4.06,0,low,0.82,72,Sunny,45,305.54
10161,2025-10-08,Cotton,Sandy Loam,11757.72,51.43,17.29,63.71,6.34,23.06,1.67,0.5,0.98,51.5,0,0,low,0.76,72,Light Rain,45,252.32
10162,2025-10-08,Cotton,Clay,1539.33,52.68,23.65,53.42,5.83,13.74,4.25,0.5,0.88,50.06,0,0,low,0.81,72,Light Rain,45,26.2
10163,2025-10-08,Cotton,Sandy,8854.84,52.13,14.82,53.62,11.86,19.5,9.09,0.5,0.9,47.57,0,0,low,0.76,72,Heavy Rain,45,210.21
10164,2025-10-08,Cotton,Sandy,4495.69,20.38,18.13,87.93,0,7.15,1.87,0.5,0.97,19.4,20.48,1,high,0.82,0,Clear,45,32.23
10165,2025-10-09,Wheat,Clay Loam,15537.77,39.15,19.02,63.59,0,7.42,6.28,0.5,0.74,34.16,12.67,0,medium,0.81,72,Overcast,50,79.55
10166,2025-10-09,Wheat,Sandy Loam,8397.87,20.61,17.44,38.07,0,21.33,3.55,0.5,0.82,17.02,26.38,1,critical,0.71,0,Sunny,50,77.51
10167,2025-10-09,Wheat,Sandy Loam,2104.5,15.6,13.29,78.33,0,18.73,6,0.5,0.73,11.57,30.74,1,critical,0.74,0,Clear,50,22.64
10168,2025-10-09,Tomato,Sandy Loam,6928.99,34.78,17.07,74.74,0,10.57,2,0.5,1.01,33.31,25.35,1,high,0.73,0,Sunny,65,61.46
10169,2025-10-09,Tomato,Loamy,4583.31,61.63,19.63,80.4,0,21.98,5.65,0.5,0.95,57.35,6.12,0,low,0.75,72,Clear,65,100.24
10170,2025-10-09,Tomato,Loamy,12434.9,57.47,21.66,87.99,21.54,23.93,4.39,0.5,1.03,59.61,4.31,0,low,0.71,72,Heavy Rain,65,154.69
10171,2025-10-09,Tomato,Clay,3857.17,73.95,17.18,73.37,0,20.95,4.67,0.5,1.06,70.23,0,0,low,0.75,72,Partly Cloudy,65,114.13
10172,2025-10-09,Corn,Clay,8819.73,59.86,17.77,64.84,0,4.67,5.97,0.5,0.89,55.03,0,0,low,0.75,72,Clear,55,236.72
10173,2025-10-09,Corn,Clay Loam,4146.41,28.39,21.8,55.73,0,9.29,9.98,0.5,0.81,19.98,28.02,1,critical,0.76,0,Clear,55,40.68
10174,2025-10-09,Corn,Clay,6761.34,71.53,13.52,37.84,0,2.32,2.84,0.5,0.94,68.54,0,0,low,0.82,72,Clear,55,140.43
10175,2025-10-09,Corn,Sandy Loam,10206.43,28.27,16.27,68.95,0,20.8,0.51,0.5,0.86,28.04,21.57,1,high,0.85,0,Overcast,55,77.06
10176,2025-10-09,Corn,Clay,17385.07,68.09,19.97,74.27,2.97,2.96,5.16,0.5,0.85,64.87,0,0,low,0.76,72,Light Rain,55,439.49
10177,2025-10-09,Corn,Clay Loam,18049.46,20.09,18.31,76.28,19.31,16.93,4.93,0.5,0.85,21.28,26.98,1,high,0.78,0,Heavy Rain,55,170.39
10178,2025-10-09,Potato,Loamy,6887.49,79.6,16.06,70.06,6.26,7.2,6.66,0.5,0.82,76.11,0,0,low,0.77,72,Light Rain,65,187.13
10179,2025-10-09,Potato,Sandy,6856.22,61.9,14.66,60.24,0,12.98,2.59,0.5,0.86,59.83,4.14,0,low,0.77,72,Sunny,65,173.87
10180,2025-10-09,Potato,Peat Mix,3363.14,28.41,12.3,76.99,0,20.31,0.94,0.5,0.84,28.3,29.36,1,high,0.79,0,Overcast,65,34.57
10181,2025-10-09,Potato,Sandy,16757.83,42.81,20.55,88.16,0,19.52,7.13,0.5,0.81,37.71,21.83,1,high,0.83,0,Sunny,65,128.03
10182,2025-10-09,Soybean,Clay,4875.29,67.35,18.84,40.5,0,2.96,7.07,0.5,0.82,60.94,0,0,low,0.76,72,Clear,55,109.35
10183,2025-10-09,Soybean,Clay,7971.16,59.2,13.83,36.27,19.49,9.69,5.71,0.5,0.89,58.79,0,0,low,0.72,72,Heavy Rain,55,124.91
10184,2025-10-09,Soybean,Clay,6464.57,55.1,12.37,79.95,17.56,3.51,2.33,0.5,0.84,58.36,0,0,low,0.76,72,Heavy Rain,55,180.75
10185,2025-10-09,Soybean,Loamy,17236.61,16.34,20.11,83.34,0,6.75,6.03,0.5,0.75,12.07,34.34,1,critical,0.71,0,Clear,55,207.18
10186,2025-10-09,Vegetables,Sandy Loam,15669.58,41.21,22.83,82.45,0,3.56,1.14,0.5,1.07,40.29,19.77,0,medium,0.8,37,Partly Cloudy,65,0
10187,2025-10-09,Vegetables,Clay Loam,2507.32,70.18,14.1,84.17,21.57,19.01,9.37,0.5,0.95,68.71,0,0,low,0.75,72,Heavy Rain,65,69.7
10188,2025-10-09,Vegetables,Sandy,4382.31,56.51,11.82,42.99,0,23.32,5.61,0.5,0.96,51.52,10.78,0,low,0.75,72,Sunny,65,59.29
10189,2025-10-09,Vegetables,Loamy,4530.74,36.48,23.89,75.46,0,23.51,9.83,0.5,1.04,28.39,29.29,1,high,0.7,0,Overcast,65,46.44
10190,2025-10-09,Vegetables,Sandy,7057.67,27.61,16.99,55.93,6.27,8.95,9.38,0.5,1.01,21.24,35.01,1,critical,0.81,0,Light Rain,65,86.46
10191,2025-10-09,Vegetables,Clay,6329.24,45.83,19.3,50.03,7.41,14.15,1.11,0.5,1.04,46.03,15.18,0,medium,0.81,72,Light Rain,65,88.61
10192,2025-10-09,Rice,Peat Mix,19351.94,87.67,19.09,60.65,0,9.14,4.26,0.5,1.06,83.8,0,0,low,0.79,72,Clear,75,402.13
10193,2025-10-09,Rice,Clay,16609.91,81.91,14.59,83.92,0,7.44,0.93,0.5,1.18,81.48,0,0,low,0.72,72,Sunny,75,456.77
10194,2025-10-09,Rice,Sandy,16985.66,69.87,11.18,54.92,20.37,24.97,9.38,0.5,1.11,67.16,6.27,0,medium,0.77,72,Heavy Rain,75,234.23
10195,2025-10-09,Rice,Peat Mix,12860.41,32.89,14.27,60.2,12.68,18.63,2.5,0.5,1.03,33.86,32.91,1,critical,0.76,0,Heavy Rain,75,148.15
10196,2025-10-09,Cotton,Clay Loam,8140.35,61.15,11.62,46,0,8.15,0.71,0.5,0.83,60.34,0,0,low,0.76,72,Sunny,45,200.25
10197,2025-10-09,Cotton,Clay Loam,14400.99,62.83,13.27,40.11,8.15,16.07,5.4,0.5,0.96,59.89,0,0,low,0.81,72,Heavy Rain,45,303.86
10198,2025-10-09,Cotton,Peat Mix,14818.39,17.62,20.36,35.02,0,23.57,9.47,0.5,0.83,9.04,28.77,1,critical,0.81,0,Overcast,45,149.22
10199,2025-10-10,Wheat,Clay Loam,9229.93,23.85,18.02,39.98,0,5.91,0.79,0.5,0.9,22.39,22.09,1,high,0.82,0,Sunny,50,71.35
10200,2025-10-10,Wheat,Sandy Loam,14768.63,35.41,14.09,44.94,0,17.22,3.37,0.5,0.93,32.2,14.24,0,medium,0.81,72,Partly Cloudy,50,162.75
10201,2025-10-10,Wheat,Clay Loam,6410.87,35.46,11.55,77.64,0,2.52,5.81,0.5,0.85,31.5,14.8,0,medium,0.83,72,Partly Cloudy,50,16.92
10202,2025-10-10,Wheat,Clay Loam,4466.01,64.09,12.96,87.46,0,6.9,7,0.5,0.85,59.4,0,0,low,0.76,72,Sunny,50,104.95
10203,2025-10-10,Wheat,Loamy,16298.91,52.05,22.2,67.45,0,8.36,1.97,0.5,0.89,50.28,0,0,low,0.76,72,Clear,50,333.15
10204,2025-10-10,Wheat,Sandy,3952.33,32.1,22.46,54.94,0,4.89,9.19,0.5,0.96,24.07,20.74,1,high,0.85,70,Sunny,50,28.69
10205,2025-10-10,Tomato,Loamy,12260.51,40.66,19.17,47.81,0,19.08,6.69,0.5,1.05,34.47,24.42,1,high,0.78,21,Partly Cloudy,65,104.83
10206,2025-10-10,Tomato,Sandy Loam,8673.44,20.43,15.13,64.73,3.6,17.06,2.28,0.5,0.99,19.45,36.44,1,critical,0.85,0,Light Rain,65,110.59
10207,2025-10-10,Tomato,Loamy,6931.34,32.07,12.16,43.46,0,12.23,6.85,0.5,0.98,26.06,31.15,1,high,0.77,0,Partly Cloudy,65,75.55
10208,2025-10-10,Corn,Sandy Loam,15084.53,43.63,11.25,84.03,0,24.7,4.86,0.5,0.84,40.65,11.48,0,medium,0.8,72,Overcast,55,127.16
10209,2025-10-10,Corn,Clay Loam,13399.35,38.46,16.63,67.41,0,6.46,7.93,0.5,0.82,32.28,18.18,1,high,0.74,72,Clear,55,85.22
10210,2025-10-10,Corn,Clay,19265.49,26.44,23.46,85.01,5.74,23.6,1.16,0.5,0.89,27.21,22.23,1,high,0.78,0,Light Rain,55,149.89
10211,2025-10-10,Potato,Clay,9920.43,48.65,12.51,50.24,0,4.96,0.64,0.5,0.9,47.89,13.69,0,medium,0.72,72,Sunny,65,132.14
10212,2025-10-10,Potato,Clay Loam,1511.19,27.02,18.8,72,0,9.18,8.38,0.5,0.93,20.37,35.7,1,critical,0.79,0,Clear,65,18.89
10213,2025-10-10,Potato,Clay Loam,14533.35,75.27,23.42,60.26,0,23.4,6.8,0.5,0.93,69.3,0,0,low,0.76,72,Overcast,65,307.82
10214,2025-10-10,Potato,Sandy Loam,18114.92,66.63,21.85,54.95,0,13.01,6.31,0.5,0.86,61.06,3.15,0,low,0.76,72,Overcast,65,230.06
10215,2025-10-10,Potato,Peat Mix,1016.4,24.14,16.06,83.88,19.78,13.26,0.88,0.5,0.87,29.01,28.79,1,high,0.83,0,Heavy Rain,65,10.25
10216,2025-10-10,Soybean,Loamy,14632.85,69.04,17.87,56.57,0,24.18,4.65,0.5,0.83,65.09,0,0,low,0.82,72,Sunny,55,340.95
10217,2025-10-10,Soybean,Sandy,19079.7,55.1,16.63,35.02,0,12.9,8.59,0.5,0.76,47.5,6,0,low,0.7,72,Clear,55,444.56
10218,2025-10-10,Soybean,Peat Mix,15131.69,37.73,16.99,42.62,0,24.61,9.78,0.5,0.73,29.42,20.46,1,high,0.78,72,Clear,55,108.34
10219,2025-10-10,Soybean,Clay,11492.71,18.87,19.75,35.83,0,5.6,9.68,0.5,0.83,10.18,35.86,1,critical,0.8,0,Sunny,55,144.23
10220,2025-10-10,Soybean,Peat Mix,14601.16,47.65,17.77,36.43,0,23.52,0.82,0.5,0.72,46.3,6.96,0,low,0.82,72,Overcast,55,242.09
10221,2025-10-10,Soybean,Peat Mix,18326,20.45,17.02,58.82,0,6.44,6.15,0.5,0.73,15.53,31.58,1,critical,0.72,0,Sunny,55,202.5
10222,2025-10-10,Vegetables,Sandy,9810.1,49.84,20.6,55.17,0,14.27,5.99,0.5,0.93,44.51,16.39,0,medium,0.7,72,Clear,65,57.68
10223,2025-10-10,Vegetables,Sandy Loam,19948.78,74.49,19.21,81.57,2.06,5.08,6.55,0.5,0.95,70.06,0,0,low,0.72,72,Light Rain,65,380.02
10224,2025-10-10,Vegetables,Sandy,2625.1,61.88,12.04,69.02,5.4,12.82,4.3,0.5,0.94,60.08,3.94,0,low,0.82,72,Light Rain,65,55.36
10225,2025-10-10,Vegetables,Clay Loam,6440.03,27.39,11.91,89.92,0,20.81,7.54,0.5,1.02,22.19,34.25,1,critical,0.76,0,Partly Cloudy,65,77.22
10226,2025-10-10,Vegetables,Peat Mix,7628.5,40.27,12.66,36.36,0,22.7,0.38,0.5,1.08,39.07,20.74,1,high,0.84,8,Sunny,65,55.38
10227,2025-10-10,Vegetables,Sandy,3816.54,45.82,21.16,47.91,0,24.29,6.06,0.5,0.91,40.21,19.83,0,medium,0.76,72,Clear,65,21.95
10228,2025-10-10,Rice,Loamy,5310.86,57.2,12,57.62,0,2.7,3.38,0.5,1.1,54.25,16.6,1,high,0.75,0,Overcast,75,30.86
10229,2025-10-10,Rice,Sandy Loam,7454.19,31.36,15.74,44.03,5.44,12.44,4.46,0.5,1.05,28.37,37.3,1,critical,0.79,0,Light Rain,75,97.35
10230,2025-10-10,Rice,Sandy,16797.87,42.1,23.67,35.27,0,3.38,5.12,0.56,1.14,36.27,30.98,1,high,0.78,0,Overcast,75,182.09
10231,2025-10-10,Rice,Peat Mix,12143.1,53.46,14.49,89.3,10.02,14.67,6.63,0.5,1.07,51.28,18.98,1,high,0.82,0,Heavy Rain,75,80.63
10232,2025-10-10,Cotton,Sandy Loam,15462.78,59.97,20.41,60.4,6.41,21.21,2.5,0.5,0.92,59.21,0,0,low,0.76,72,Light Rain,45,351.01
10233,2025-10-10,Cotton,Sandy Loam,6066.08,48.47,14.87,44.15,0,5.82,1.81,0.5,0.99,46.37,0,0,low,0.77,72,Overcast,45,101.61
10234,2025-10-10,Cotton,Peat Mix,14684.72,15.54,18.88,47.78,0,8.63,4.96,0.5,0.85,11,27.2,1,critical,0.8,0,Clear,45,139.8
10235,2025-10-11,Wheat,Sandy,4921.44,25.3,20.57,44.99,0,4.32,6.66,0.5,0.8,19.29,24.57,1,high,0.72,0,Sunny,50,42.32
10236,2025-10-11,Wheat,Sandy Loam,19657.13,24.66,13.19,57.27,0,12.21,3.37,0.5,0.76,22.07,22.34,1,high,0.84,0,Overcast,50,153.72
10237,2025-10-11,Wheat,Clay Loam,9368.54,48.83,16.06,55.16,0,2.62,9.36,0.5,0.75,41.26,6.99,0,low,0.81,72,Partly Cloudy,50,143.34
10238,2025-10-11,Wheat,Sandy,2571.67,43.36,15.07,38.1,0,21.15,9.42,0.5,0.75,35.28,11.78,0,medium,0.84,72,Overcast,50,34.07
10239,2025-10-11,Wheat,Peat Mix,2984.37,23.6,22.92,56.43,0,10.9,0.94,0.5,0.96,22.19,22.25,1,high,0.76,0,Partly Cloudy,50,23.25
